listing_id,City,n_chars,n_reviews_concatenated
1344275601179862216,Hawaii,3273,10
1344276415518457159,San Francisco,346,2
1344283807554081467,Nashville,2887,20
1344291152925350440,Hawaii,1077,3
1344298115530569589,New York,9942,38
1344309817160986993,Los Angeles,2953,8
1344314681395978080,Los Angeles,2899,11
1344344393959224474,Los Angeles,2940,11
1344350194015536989,Hawaii,6932,22
1344351895937403538,Los Angeles,767,1
1344353008623277840,Los Angeles,5209,18
1344358702094430871,Nashville,9109,34
1344379024807240368,Nashville,2827,16
1344379424811482036,Hawaii,454,1
1344386340684372326,Los Angeles,2197,9
1344399747997297883,Nashville,6115,20
13444138,Los Angeles,11095,37
1344414959095536135,New York,3333,14
1344417088878622792,Los Angeles,929,3
1344417181599759022,New York,35,1
1344428760703543386,Nashville,4767,36
1344431439949805642,New York,372,2
1344437149309899715,Los Angeles,2225,13
1344440992739137324,Los Angeles,3096,12
1344441310888042687,Los Angeles,3148,14
1344445247530490049,Los Angeles,293,2
1344445331224884087,Los Angeles,540,1
1344456562156424221,Hawaii,849,2
1344463531375070828,Los Angeles,3434,16
1344463938512371771,Hawaii,5670,19
1344487758739831538,Los Angeles,869,2
1344491783494293871,Los Angeles,2568,7
13445057,New York,4593,5
1344512415241782777,Los Angeles,1939,12
1344517822203512813,Hawaii,1844,10
1344540767874999045,Los Angeles,571,2
1344542190142336277,San Francisco,2153,9
1344597196886770257,Los Angeles,2653,6
1344602085857327533,Los Angeles,4366,16
1344611880644762863,Los Angeles,773,7
1344620656608049585,San Francisco,2722,9
1344627206323155059,Los Angeles,8760,34
1344630032868672298,Hawaii,989,1
1344730374243756620,Hawaii,755,2
13448568,New York,113,1
13448766,Hawaii,69127,180
13448908,Hawaii,35299,115
1344931327471470834,New York,945,4
1344968633461946766,New York,45,1
1344969562371308639,Los Angeles,1391,3
1344972327710784092,San Francisco,739,2
1344977649197606796,Nashville,1212,10
1344981876615846434,New York,286,2
1344997828732279835,Los Angeles,2950,8
1345000593985092598,Nashville,9744,27
1345010567008637518,New York,506,1
1345014580895838332,Los Angeles,4281,14
1345017013585048870,San Francisco,371,1
1345043167612936900,Nashville,696,6
1345044618676998287,Los Angeles,596,1
13450649,Nashville,45741,164
1345064900281310274,Los Angeles,190,1
13450669,Los Angeles,1466,9
1345074889273022736,Nashville,17198,53
1345088504050736859,New York,157,1
1345088662431993420,Los Angeles,1886,11
1345090334549026587,Los Angeles,321,1
1345103844861475366,Los Angeles,94,1
1345105197877457037,Hawaii,667,2
1345106379918050011,Los Angeles,178,1
1345107051464322239,Los Angeles,1748,2
1345107624835963158,Los Angeles,1964,2
1345123696721585449,Nashville,5605,24
1345125733634506356,Hawaii,4241,18
13451379,New York,4375,15
1345138015738656498,Hawaii,2375,9
1345142986321909257,Los Angeles,904,2
1345149645658486262,Hawaii,5495,17
1345155365706612162,Los Angeles,42,1
13451570,Hawaii,95283,332
1345165792768498397,Los Angeles,2194,9
1345165796129754014,Los Angeles,87,1
13451778,Los Angeles,54999,205
13451811,New York,30146,102
1345201121875639423,Nashville,4090,16
1345204432643290045,New York,846,1
1345219599934743261,Hawaii,2564,10
1345224031419909476,Los Angeles,2537,11
1345242299693644119,Los Angeles,387,1
1345244752237449519,Los Angeles,2317,18
1345255232843201667,Hawaii,2373,7
1345257835178427433,Los Angeles,322,3
1345274518401160805,Los Angeles,2307,10
1345280962176465781,San Francisco,2816,11
1345303889421841941,Los Angeles,236,1
1345328284731803529,San Francisco,3720,15
1345342322572481456,Hawaii,1063,4
1345350681097114657,Los Angeles,98,1
1345358147276151183,Hawaii,705,3
1345380601207871420,Los Angeles,1057,2
1345389768937092638,Los Angeles,3586,15
1345405155893642158,Los Angeles,263,3
13454124,Los Angeles,121047,457
1345442804171054399,Los Angeles,1180,10
13454983,Hawaii,127538,419
134553,Los Angeles,166278,589
1345537519011144750,San Francisco,641,1
1345546683941355083,New York,994,1
1345660662765946802,Nashville,5748,34
1345674635319592156,Los Angeles,528,1
1345682022207266940,Los Angeles,406,1
1345682459417875272,Nashville,6513,23
1345683653444524725,Nashville,5052,22
1345694688434174006,Los Angeles,1555,7
1345704398494106398,Nashville,982,4
1345717147669125420,Los Angeles,479,7
1345763426480844926,Los Angeles,1594,11
1345774991090819009,San Francisco,50,1
1345780524051973365,Hawaii,219,1
1345793954548381577,Nashville,5291,31
1345806211395494407,Nashville,8802,43
1345837511031298940,Hawaii,1411,9
1345838846917246085,Los Angeles,51,1
1345843183769813682,Los Angeles,1213,6
1345850000011368938,Los Angeles,1396,6
1345856522290252659,Nashville,9315,36
1345862475012632962,Los Angeles,760,2
1345863401946013941,Los Angeles,1252,7
1345869918665557868,Nashville,6590,29
1345877399505237541,Los Angeles,315,1
1345881049381728140,Hawaii,709,2
1345886617682677656,Hawaii,734,1
1345916173005945236,Los Angeles,81,1
1345920046711234548,Los Angeles,1193,7
1345940588596309626,Los Angeles,3398,13
1345977715533262651,Nashville,1966,12
1345989418284783671,Los Angeles,2753,10
1346005903520278812,New York,130,1
1346011385245688663,New York,32,1
1346016230313982681,Los Angeles,662,2
1346029884355388318,Nashville,8204,33
1346038538454442912,San Francisco,2003,13
1346063501321822917,Los Angeles,1698,11
1346067219208874864,Los Angeles,2952,14
1346297477709344189,Los Angeles,144,2
1346324,Los Angeles,2694,11
1346354727518198885,Hawaii,792,3
1346359697275588156,Hawaii,792,2
1346384393050919499,Los Angeles,911,3
1346397305915979366,Los Angeles,5899,29
13464067,Hawaii,23138,65
1346408420920855493,Hawaii,646,1
1346453914097875468,Nashville,3976,15
1346457035980041778,Los Angeles,5307,17
1346457048446537673,Los Angeles,677,1
1346459855131116290,Nashville,521,3
1346469229120403046,Nashville,9671,32
1346473578110968030,New York,82,1
1346475628817668473,Nashville,5245,23
1346485555359112303,Los Angeles,4319,25
1346503475715286601,Los Angeles,883,1
1346524218115474246,Hawaii,1833,6
1346526716173796415,Hawaii,145,1
1346564872008202911,Nashville,7666,29
1346571015836732292,Nashville,750,7
1346572670690966052,Los Angeles,1434,2
1346573090360188857,Los Angeles,867,2
1346576,Hawaii,6688,20
1346585276558139323,Nashville,7178,31
1346592238274617035,San Francisco,4086,17
1346605594390843822,Hawaii,1396,3
1346619486615262515,Hawaii,1394,5
1346626460662289421,Hawaii,260,1
13466650,Hawaii,11924,33
1346679453571506868,Los Angeles,630,6
1346684376662910050,Los Angeles,456,1
1346690578039818726,Hawaii,4319,15
13467049,Los Angeles,70059,314
1346738103568084914,Los Angeles,557,2
1346745283031519436,Los Angeles,3580,17
1346751886463607622,Los Angeles,308,2
1346829,Hawaii,35632,121
1346874300626551783,Hawaii,2390,10
13469381,Los Angeles,15176,52
1346980454452839983,Hawaii,3687,18
1347039203035994446,Nashville,5633,24
1347042772823113257,Los Angeles,3115,8
1347194263646041336,Los Angeles,115,1
1347196150789269310,Los Angeles,3146,14
1347234715260060268,Los Angeles,228,2
1347265697085774239,Hawaii,875,2
1347286214859877991,Los Angeles,2935,10
1347297765374869552,Hawaii,515,1
1347313595763737845,New York,426,1
1347330974908707395,Nashville,421,5
1347357447695536701,Hawaii,187,1
1347383266575495087,Los Angeles,1390,7
13474455,New York,61926,246
1347457500615593786,Los Angeles,5175,29
1347502983518094437,Los Angeles,2316,9
1347524925430522691,Los Angeles,49,1
1347536685250553579,Los Angeles,2214,11
1347561597082856054,Los Angeles,505,1
1347644734741072163,Hawaii,1116,2
1347671881808512829,Los Angeles,4258,26
1347811989148162928,Los Angeles,763,2
13478244,New York,83171,242
1347856219330831410,Los Angeles,2883,9
13478786,Los Angeles,28987,105
13478984,Los Angeles,56402,222
13479141,Los Angeles,856,2
1347981524548113051,Los Angeles,1317,11
1348024855430197886,Los Angeles,3187,12
1348049705926904730,Hawaii,843,2
1348081441771732943,New York,5382,20
1348084378299362756,Hawaii,279,1
1348088154832429743,Hawaii,10160,30
1348097799444638525,Hawaii,195,1
1348122036659172096,Hawaii,13447,31
1348123788865238358,San Francisco,3717,9
1348168821085998430,Nashville,3790,23
1348172631108371490,Nashville,6390,33
1348173242277674418,Los Angeles,3547,12
1348175327692822215,Nashville,1164,3
1348186892311518977,Los Angeles,2272,14
1348240457547945868,Los Angeles,2787,4
1348254310170271001,Hawaii,2911,16
1348266385261005238,Hawaii,4987,18
1348287468794194017,Hawaii,2540,7
1348333450327499263,Los Angeles,324,2
1348517384467109978,San Francisco,2913,10
1348557620649800244,Los Angeles,150,1
1348559459613218281,Nashville,7102,21
1348578444773574358,Los Angeles,547,1
1348608802548973694,Los Angeles,6389,24
1348610389619967954,Nashville,8890,42
1348614281977914104,Los Angeles,9688,56
1348614843655979653,Los Angeles,231,1
1348617702595105502,Los Angeles,10253,46
1348624303251629100,Los Angeles,612,2
1348629662245123378,Los Angeles,9725,41
1348633138877908487,Los Angeles,1152,2
1348634969483268805,Los Angeles,407,2
1348660305923526837,Hawaii,1748,4
1348662257478638847,Hawaii,912,1
1348668406735490068,Hawaii,2252,7
1348676338398201826,New York,208,2
1348679067596021575,Los Angeles,3464,13
1348692722700591022,Los Angeles,422,1
1348706336387700721,Los Angeles,839,5
1348707538840977140,Los Angeles,2390,9
1348710416569886197,Los Angeles,93,1
1348711398533899913,New York,3677,15
1348711667799072106,Los Angeles,2438,10
1348725876903305976,Los Angeles,264,2
1348733702707262053,Nashville,8346,37
1348754082293393235,Hawaii,2627,11
1348787275713612982,Los Angeles,277,1
1348792522173478720,Hawaii,3219,9
1348797620256516839,Los Angeles,1285,4
1348817936190486368,Nashville,3122,22
1348820973051082801,Los Angeles,4556,24
1348827296954339813,Hawaii,7030,12
1348845299454342551,Hawaii,257,1
1348858021951794714,Los Angeles,410,3
1348870984785376639,Hawaii,486,2
1348876074193706996,Hawaii,331,1
1348876542011938927,Los Angeles,656,4
1348877021806935078,Hawaii,454,2
1348883185263609504,Los Angeles,580,1
1348889299603267984,Los Angeles,194,2
1348899652846976941,Los Angeles,1332,6
1348899823240326881,Hawaii,6384,19
1348912230462999098,Los Angeles,13178,37
1348933374718628149,Los Angeles,1401,6
1348996332757692136,Los Angeles,91,1
1349008293283206903,Los Angeles,784,1
1349014735584322541,Los Angeles,2863,15
1349021722920026814,Hawaii,965,5
1349036632307354220,Hawaii,1498,9
1349089089811028666,Los Angeles,83,1
1349112650108262411,Los Angeles,2979,14
1349142,Los Angeles,20584,58
1349182440667943972,Los Angeles,5436,25
13492372,Nashville,20765,98
13492765,Los Angeles,122691,445
1349307018747581823,Nashville,9762,35
1349310937456920992,Los Angeles,240,2
1349320047388947928,Los Angeles,569,4
1349331844930696753,New York,890,1
1349360291949375915,New York,573,1
13493656,Los Angeles,21667,72
1349368497541383730,Hawaii,987,1
1349372895192997099,Hawaii,259,1
1349373977784992358,Los Angeles,2944,10
1349375601772737526,Hawaii,1177,2
1349377,Hawaii,14005,37
1349381027991559621,New York,50,1
1349390630405809294,Hawaii,641,2
1349394171775529882,Nashville,6581,25
1349396935892275171,Los Angeles,3826,12
1349398782237083487,New York,647,1
13494070,Los Angeles,131261,637
13494095,New York,6488,26
1349412857183089660,Los Angeles,139,1
1349421652867217968,Hawaii,3033,13
1349428592282549370,Hawaii,451,2
1349432733762810646,Los Angeles,2324,6
13494362,Los Angeles,9626,24
1349444388630504207,Los Angeles,112,2
13494532,New York,41071,124
1349458659387320017,Los Angeles,1736,6
1349485760437221797,Hawaii,2160,4
1349486556345255494,Los Angeles,5403,13
13495012,New York,3138,10
1349512521080725875,Los Angeles,1694,7
1349515,Hawaii,12885,41
1349515358489489463,Los Angeles,7440,27
1349520458376537109,Los Angeles,1258,8
1349521095875271421,Los Angeles,2759,12
1349521471213303290,Los Angeles,975,5
1349523020675007991,Los Angeles,435,5
1349525001853034871,Los Angeles,775,7
1349530876645641097,Los Angeles,1427,9
1349550025609237070,Hawaii,47,1
13495586,Los Angeles,4531,19
1349567694166185852,Hawaii,1333,3
1349567739110363138,Hawaii,1371,4
13496008,Los Angeles,73588,360
1349656149856482244,New York,825,1
1349658,New York,27181,120
13496774,Nashville,278342,862
1349681702922999414,Hawaii,4349,14
1349694947886606497,Los Angeles,327,3
1349699909386335604,Los Angeles,742,3
1349720487462695254,Los Angeles,1770,12
1349731139256502812,Los Angeles,4937,25
1349762856659314132,Los Angeles,1588,3
1349926489915799892,New York,242,1
1349968834712594726,Hawaii,3949,19
1350018223190033305,New York,804,5
1350037,Hawaii,70108,173
1350080857288891851,San Francisco,3481,17
1350091988782080009,San Francisco,5102,10
1350101186681376094,Los Angeles,491,1
1350121420752120970,Los Angeles,105,1
1350123886613498482,Los Angeles,110,1
1350124254479540209,Nashville,3476,15
1350130887670690892,New York,5439,22
1350142892960698544,Los Angeles,2724,8
1350149737662603756,Los Angeles,4514,17
1350182132158600497,Hawaii,172,1
1350192017047072082,Los Angeles,7188,32
1350211634096459339,Los Angeles,9101,29
1350229416144156594,Los Angeles,305,2
1350237209905286736,Hawaii,824,3
1350244242394109343,Hawaii,585,5
1350255549669160073,Los Angeles,390,2
1350258478425503656,Hawaii,1274,3
1350282099145140110,Los Angeles,1958,10
1350284519586049365,Nashville,3077,18
1350287306257458701,Nashville,3545,21
1350291627895302224,Los Angeles,2199,9
1350292650604676561,Hawaii,1018,7
1350295144146658357,Hawaii,522,5
1350298061908566471,Hawaii,15339,74
1350299088282156113,Hawaii,1207,5
1350302985638781976,Los Angeles,6012,49
1350340115953900558,Los Angeles,154,1
1350340348304917054,Hawaii,1288,9
1350354900734291581,Hawaii,282,2
1350361461116628640,Hawaii,1824,5
1350394434254226034,Los Angeles,260,1
1350434586216614094,San Francisco,186,1
1350437319146780555,New York,9017,43
1350437473145993512,Los Angeles,2333,10
1350449836943333103,Los Angeles,1424,8
1350455049853081730,Los Angeles,53,1
1350466563305777243,Hawaii,1481,6
1350492187981581023,Los Angeles,5253,28
1350552174861251755,Los Angeles,3313,17
1350552786208139023,Hawaii,5035,17
1350719092457290981,Nashville,978,4
1350724630816087899,Nashville,1133,6
13507677,New York,1287,7
1350809262554900884,Hawaii,520,2
1350814488537921202,Los Angeles,1113,6
1350873354534499208,Nashville,9098,35
1350876509153819535,New York,82,1
1350881647312547243,Los Angeles,10701,49
1350898687206756511,Hawaii,3133,9
1350904698691897367,Los Angeles,2134,9
1350916557470187122,Los Angeles,2718,15
1350920079357110208,Los Angeles,2455,14
1350928793711017426,Los Angeles,1360,10
1350930927554774228,Los Angeles,360,1
1350953840736149819,San Francisco,241,1
1350972743361786848,Hawaii,6745,24
1350982558988629420,Los Angeles,5194,20
1350996846767030969,Hawaii,1245,5
1350997391993110750,Hawaii,4477,17
1351022285504341798,Los Angeles,3616,7
1351022324686967762,Los Angeles,2040,11
13510305,Hawaii,2963,14
1351035456727506509,Hawaii,1848,4
1351043835598957101,Hawaii,2301,14
1351058453937239634,Los Angeles,4472,15
1351061947956011985,Hawaii,4218,14
1351095030281368561,Hawaii,1115,4
1351155533688106173,Los Angeles,9948,42
1351169,Los Angeles,81085,227
1351194525891950893,San Francisco,785,3
1351210285979967129,Los Angeles,899,6
1351230035531943955,Los Angeles,1291,3
13513723,Los Angeles,6028,31
1351441987440461896,San Francisco,34,1
1351445114568175343,Nashville,2423,16
1351465190750078993,Los Angeles,303,1
1351491011813079168,Los Angeles,125,1
1351496432857731396,Los Angeles,1914,10
1351502084651617508,Nashville,6255,18
1351512768595108312,Hawaii,1285,4
13515205,Hawaii,39252,130
1351528187188980759,Nashville,5530,19
1351535101914002515,New York,416,1
1351535755421053057,Los Angeles,3072,13
1351537744314432765,Los Angeles,412,2
1351558572997990567,Nashville,3365,8
1351565639862892914,Hawaii,713,2
1351603185225229270,Nashville,714,6
1351620117894947383,San Francisco,6652,24
1351620274620897978,Hawaii,911,1
1351621377797601812,Hawaii,4754,10
1351622022938070168,Hawaii,675,1
1351624901303013620,Hawaii,95,1
1351626,San Francisco,2761,11
1351631808292250272,Hawaii,1282,4
1351653568363157182,Los Angeles,431,2
1351653647280623879,Los Angeles,241,1
1351674021070226317,Hawaii,895,3
1351702141123176547,Los Angeles,1545,12
1351714305855093163,Los Angeles,515,5
1351723421957803863,Los Angeles,3448,13
1351723525726364266,Nashville,10720,44
1351768270439971958,Hawaii,4185,11
1351771488905346767,Los Angeles,594,2
1351780805854748630,Hawaii,2102,4
1351781370850851944,Hawaii,409,1
1351839535163587955,Hawaii,2321,10
1351868267146519328,Los Angeles,100,1
1351884074426266605,Los Angeles,4824,19
1351900875310000656,Los Angeles,1157,7
1352012958772982210,Hawaii,1548,6
1352111,San Francisco,55736,140
1352167907277334729,Los Angeles,3090,10
1352197718448518869,Los Angeles,3165,15
1352204214173470169,Los Angeles,5551,21
1352205952371290177,San Francisco,1207,10
1352239093315260610,Los Angeles,2451,9
1352247345764351144,Los Angeles,1620,11
1352276537641786461,Nashville,2970,16
1352293168739505921,Nashville,3533,11
1352293834166813327,Los Angeles,3244,10
1352309654273193620,Nashville,1404,11
1352322305755212562,Los Angeles,1471,8
1352336812295621798,Los Angeles,341,3
1352352688551924687,Los Angeles,204,1
1352445906827500552,Nashville,192,1
1352461065958982603,Nashville,4156,19
1352462689460272315,Los Angeles,4038,19
1352462945622652847,Hawaii,4898,12
1352467887842893546,San Francisco,4640,24
1352512142997705220,Hawaii,3747,18
13525381,Hawaii,20994,66
